Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
TQQQ,DIAGONAL,BULLISH,TIME,2020-03-09,2020-03-24,15,5831.74,6242.4,410.66,7.0
NVDA,DIAGONAL,BULLISH,PROFIT,2020-03-12,2020-03-24,12,5716.89,8174.14,2457.25,42.0
AAPL,DIAGONAL,BULLISH,TIME,2020-03-19,2020-04-03,15,4382.83,4219.58,-163.25,-2.8
SHOP,DIAGONAL,BULLISH,TIME,2020-03-19,2020-04-03,15,5377.11,6097.8,720.69,12.3
NOW,DIAGONAL,BULLISH,TIME,2020-03-19,2020-04-03,15,3899.31,3688.44,-210.87,-3.6
NVDA,DIAGONAL,BEARISH,TIME,2020-03-24,2020-04-08,15,5692.41,5641.05,-51.36,-0.9
AVGO,DIAGONAL,BEARISH,TIME,2020-03-25,2020-04-09,15,5217.55,5636.29,418.74,7.2
SHOP,DIAGONAL,BEARISH,TIME,2020-03-25,2020-04-09,15,4714.19,3934.84,-779.35,-13.3
META,DIAGONAL,BULLISH,TIME,2020-04-03,2020-04-20,17,5573.64,4667.1,-906.54,-15.5
AMAT,DIAGONAL,BULLISH,TIME,2020-04-03,2020-04-20,17,5654.3,4814.37,-839.92,-14.4
NOW,DIAGONAL,BULLISH,TIME,2020-04-03,2020-04-20,17,5728.25,5542.51,-185.74,-3.2
AMZN,DIAGONAL,BEARISH,TIME,2020-04-08,2020-04-23,15,3290.22,2948.05,-342.17,-5.9
TQQQ,DIAGONAL,BEARISH,TIME,2020-04-09,2020-04-24,15,5727.34,4475.8,-1251.54,-21.4
ANET,DIAGONAL,BULLISH,TIME,2020-04-13,2020-04-28,15,5458.25,4136.26,-1321.98,-22.6
TQQQ,NAKED_LONG,BEARISH,TIME,2020-04-27,2020-05-04,7,5710.21,5358.57,-351.64,-6.0
MU,NAKED_LONG,BEARISH,TIME,2020-04-28,2020-05-04,6,5770.64,5945.8,175.16,3.0
NVDA,DIAGONAL,BULLISH,TIME,2020-04-20,2020-05-05,15,5824.95,4507.62,-1317.32,-22.5
QCOM,DIAGONAL,BULLISH,TIME,2020-04-20,2020-05-05,15,5750.32,4940.38,-809.94,-13.9
GOOGL,DIAGONAL,BEARISH,TIME,2020-04-23,2020-05-08,15,5676.89,5158.4,-518.49,-8.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-05-05,2020-05-11,6,5608.14,6212.04,603.9,10.3
NVDA,NAKED_LONG,BEARISH,TIME,2020-05-05,2020-05-11,6,5697.79,6052.85,355.06,6.1
GDX,NAKED_LONG,BULLISH,TIME,2020-05-11,2020-05-18,7,5470.55,5711.35,240.8,4.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-05-11,2020-05-18,7,5542.26,5284.41,-257.85,-4.4
NVDA,NAKED_LONG,BEARISH,TIME,2020-05-11,2020-05-18,7,5664.46,6116.37,451.9,7.7
MU,DIAGONAL,BULLISH,TIME,2020-05-04,2020-05-19,15,5523.87,4933.69,-590.18,-10.1
SPY,DIAGONAL,BULLISH,TIME,2020-05-04,2020-05-19,15,6252.67,5710.16,-542.51,-8.7
TQQQ,NAKED_LONG,BEARISH,TIME,2020-05-18,2020-05-26,8,5708.79,5079.23,-629.56,-10.8
NVDA,NAKED_LONG,BEARISH,TIME,2020-05-18,2020-05-26,8,5697.9,5205.22,-492.68,-8.4
NVDA,NAKED_LONG,BEARISH,TIME,2020-05-19,2020-05-26,7,5703.61,5645.45,-58.16,-1.0
GDX,NAKED_LONG,BULLISH,TIME,2020-05-21,2020-05-26,5,5610.69,5450.14,-160.55,-2.7
GDX,NAKED_LONG,BULLISH,TIME,2020-05-26,2020-06-01,6,5480.61,5454.08,-26.53,-0.5
MSFT,NAKED_LONG,BULLISH,TIME,2020-05-26,2020-06-01,6,3764.04,3617.81,-146.23,-2.5
CRWD,DIAGONAL,BULLISH,TIME,2020-05-18,2020-06-02,15,5741.04,7182.68,1441.65,24.7
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-01,2020-06-08,7,5724.89,6297.64,572.75,9.8
GOOGL,NAKED_LONG,BEARISH,TIME,2020-06-01,2020-06-08,7,5645.47,5708.57,63.1,1.1
AMD,NAKED_LONG,BULLISH,TIME,2020-06-02,2020-06-08,6,5092.65,4989.8,-102.85,-1.8
AMZN,DIAGONAL,BULLISH,TIME,2020-05-26,2020-06-10,15,2942.34,2743.56,-198.78,-3.4
MRVL,NAKED_LONG,BULLISH,TIME,2020-06-08,2020-06-15,7,5162.92,5157.43,-5.5,-0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-08,2020-06-15,7,5751.31,6763.37,1012.06,17.3
AAPL,NAKED_LONG,BEARISH,TIME,2020-06-08,2020-06-15,7,4798.74,5356.87,558.13,9.5
AVGO,NAKED_LONG,BULLISH,TIME,2020-06-10,2020-06-15,5,5571.51,5700.05,128.54,2.2
COHR,CREDIT_SPREAD,BULLISH,TIME,2020-06-02,2020-06-17,15,2758.96,2003.12,755.84,12.9
NVDA,NAKED_LONG,BEARISH,TIME,2020-06-15,2020-06-22,7,5750.22,5812.93,62.71,1.1
AAPL,NAKED_LONG,BEARISH,TIME,2020-06-15,2020-06-22,7,5379.96,5635.91,255.95,4.4
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-17,2020-06-22,5,5711.92,5756.75,44.83,0.8
TSLA,NAKED_LONG,BULLISH,TIME,2020-06-22,2020-06-29,7,5555.98,5588.67,32.69,0.6
VRT,NAKED_LONG,BULLISH,TIME,2020-06-22,2020-06-29,7,5513.97,5640.58,126.61,2.2
ANET,NAKED_LONG,BULLISH,TIME,2020-06-22,2020-06-29,7,5690.44,5212.66,-477.78,-8.2
TQQQ,DIAGONAL,BULLISH,TIME,2020-06-15,2020-06-30,15,5641.98,6347.59,705.61,12.1
SOXL,DIAGONAL,BULLISH,TIME,2020-06-15,2020-06-30,15,5435.8,5322.21,-113.59,-1.9
AMZN,NAKED_LONG,BULLISH,TIME,2020-06-29,2020-07-06,7,5708.19,6857.78,1149.59,19.7
ANET,NAKED_LONG,BULLISH,TIME,2020-06-29,2020-07-06,7,5823.63,5978.12,154.49,2.6
TQQQ,NAKED_LONG,BEARISH,TIME,2020-06-30,2020-07-06,6,5573.44,6320.8,747.36,12.8
SOXL,NAKED_LONG,BEARISH,TIME,2020-06-30,2020-07-06,6,5752.12,6038.47,286.34,4.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-07-06,2020-07-13,7,5405.44,4483.56,-921.88,-15.8
SOXL,NAKED_LONG,BEARISH,TIME,2020-07-06,2020-07-13,7,5551.99,4213.03,-1338.96,-22.9
NVDA,NAKED_LONG,BEARISH,TIME,2020-07-06,2020-07-13,7,5788.28,5570.33,-217.95,-3.7
VRT,NAKED_LONG,BULLISH,TIME,2020-07-07,2020-07-13,6,5716.82,5286.93,-429.89,-7.4
CRWD,DIAGONAL,BULLISH,TIME,2020-06-29,2020-07-14,15,5272.81,5720.46,447.65,7.7
CRWD,NAKED_LONG,BULLISH,TIME,2020-07-14,2020-07-20,6,2931.93,2984.5,52.57,0.9
CRWD,DIAGONAL,BULLISH,TIME,2020-07-07,2020-07-22,15,5521.97,5673.39,151.42,2.6
TQQQ,NAKED_LONG,BEARISH,TIME,2020-07-20,2020-07-27,7,5616.59,5144.87,-471.72,-8.1
AVGO,NAKED_LONG,BULLISH,TIME,2020-07-22,2020-07-27,5,5797.24,5806.46,9.22,0.2
SOXL,DIAGONAL,BULLISH,TIME,2020-07-13,2020-07-28,15,5534.06,5725.82,191.76,3.3
NVDA,DIAGONAL,BULLISH,TIME,2020-07-13,2020-07-28,15,5659.41,5531.71,-127.7,-2.2
MSFT,DIAGONAL,BULLISH,TIME,2020-07-13,2020-07-28,15,4328.88,4261.91,-66.97,-1.1
SHOP,NAKED_LONG,BEARISH,TIME,2020-07-27,2020-08-03,7,2976.13,3281.05,304.92,5.2
SHOP,NAKED_LONG,BEARISH,TIME,2020-07-28,2020-08-03,6,3000.07,3286.12,286.05,4.9
NET,NAKED_LONG,BEARISH,TIME,2020-07-28,2020-08-03,6,5382.43,6085.63,703.21,12.0
GDX,NAKED_LONG,BULLISH,TIME,2020-07-29,2020-08-03,5,5500.96,5562.2,61.24,1.0
GOOGL,NAKED_LONG,BULLISH,TIME,2020-08-03,2020-08-10,7,4721.01,4726.85,5.84,0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-03,2020-08-10,7,5651.13,5432.09,-219.04,-3.7
NVDA,NAKED_LONG,BEARISH,TIME,2020-08-03,2020-08-10,7,5671.59,5354.42,-317.17,-5.4
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-04,2020-08-10,6,5690.23,5440.47,-249.76,-4.3
AMD,CREDIT_SPREAD,BULLISH,TIME,2020-07-28,2020-08-12,15,2640.81,2976.64,-335.82,-5.7
TQQQ,NAKED_LONG,BULLISH,TIME,2020-08-10,2020-08-17,7,5513.57,5859.96,346.39,5.9
NVDA,NAKED_LONG,BULLISH,TIME,2020-08-10,2020-08-17,7,5642.94,6651.11,1008.18,17.2
MSFT,NAKED_LONG,BULLISH,TIME,2020-08-10,2020-08-17,7,4544.56,4507.9,-36.66,-0.6
MU,NAKED_LONG,BEARISH,TIME,2020-08-10,2020-08-17,7,5608.19,5250.01,-358.18,-6.1
VRT,NAKED_LONG,BULLISH,TIME,2020-08-12,2020-08-17,5,5760.58,5932.94,172.36,2.9
MU,NAKED_LONG,BULLISH,TIME,2020-08-17,2020-08-24,7,5161.51,4768.52,-393.0,-6.7
MU,NAKED_LONG,BULLISH,TIME,2020-08-18,2020-08-24,6,5065.54,4772.2,-293.34,-5.0
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-18,2020-08-24,6,5536.47,5217.59,-318.88,-5.5
SHOP,NAKED_LONG,BULLISH,TIME,2020-08-24,2020-08-31,7,5014.22,5134.37,120.15,2.1
CRWD,NAKED_LONG,BULLISH,TIME,2020-08-24,2020-08-31,7,5811.82,6472.87,661.05,11.3
AAPL,DIAGONAL,BULLISH,TIME,2020-08-17,2020-09-01,15,5799.98,5826.76,26.78,0.5
META,DIAGONAL,BULLISH,TIME,2020-08-17,2020-09-01,15,6458.54,7025.42,566.88,8.8
NET,DIAGONAL,BULLISH,TIME,2020-08-24,2020-09-08,15,5033.13,4174.93,-858.2,-14.7
TQQQ,NAKED_LONG,BEARISH,TIME,2020-08-31,2020-09-08,8,5732.01,6582.23,850.22,14.5
TQQQ,NAKED_LONG,BEARISH,TIME,2020-09-01,2020-09-08,7,5582.73,5995.33,412.6,7.1
NVDA,NAKED_LONG,BEARISH,TIME,2020-09-01,2020-09-08,7,5662.64,6090.22,427.58,7.3
VRT,NAKED_LONG,BEARISH,TIME,2020-09-08,2020-09-14,6,5488.24,5304.11,-184.13,-3.1
VRT,DIAGONAL,BULLISH,TIME,2020-08-31,2020-09-15,15,5459.61,4703.51,-756.11,-12.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-09-15,2020-09-21,6,5462.65,4800.49,-662.17,-11.3
TQQQ,DIAGONAL,BULLISH,TIME,2020-09-08,2020-09-23,15,5371.2,5089.32,-281.88,-4.8
SOXL,DIAGONAL,BULLISH,TIME,2020-09-08,2020-09-23,15,5348.79,5381.15,32.36,0.6
NVDA,DIAGONAL,BULLISH,TIME,2020-09-08,2020-09-23,15,5819.32,5804.94,-14.38,-0.2
GOOGL,DIAGONAL,BULLISH,TIME,2020-09-14,2020-09-29,15,5282.51,5005.83,-276.68,-4.7
SOXL,NAKED_LONG,BEARISH,TIME,2020-09-29,2020-10-05,6,5361.23,5102.35,-258.88,-4.4
SOXL,DIAGONAL,BULLISH,TIME,2020-09-21,2020-10-06,15,5722.05,5510.12,-211.92,-3.6
TSLA,DIAGONAL,BULLISH,TIME,2020-09-23,2020-10-08,15,5582.85,4558.67,-1024.18,-17.5
AMD,DIAGONAL,BULLISH,TIME,2020-09-23,2020-10-08,15,4126.59,4164.96,38.37,0.7
GDX,DIAGONAL,BULLISH,TIME,2020-09-23,2020-10-08,15,5121.2,5003.23,-117.97,-2.0
NOW,NAKED_LONG,BEARISH,TIME,2020-10-05,2020-10-12,7,4576.51,4506.69,-69.83,-1.2
NVDA,NAKED_LONG,BEARISH,TIME,2020-10-06,2020-10-12,6,5607.22,5201.55,-405.67,-6.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-10-08,2020-10-13,5,5328.53,6199.45,870.92,14.9
SOXL,NAKED_LONG,BEARISH,TIME,2020-10-08,2020-10-13,5,5388.8,5801.69,412.89,7.1
VRT,NAKED_LONG,BULLISH,TIME,2020-10-12,2020-10-19,7,5703.35,5680.63,-22.72,-0.4
TQQQ,NAKED_LONG,BEARISH,TIME,2020-10-12,2020-10-19,7,5594.14,4829.26,-764.88,-13.1
CRWD,DIAGONAL,BULLISH,TIME,2020-10-08,2020-10-23,15,3458.9,3116.37,-342.53,-5.9
VRT,DIAGONAL,BULLISH,TIME,2020-10-13,2020-10-28,15,5783.36,5600.74,-182.62,-3.1
CIEN,DIAGONAL,BULLISH,TIME,2020-10-13,2020-10-28,15,5518.37,4904.45,-613.91,-10.5
TQQQ,DIAGONAL,BULLISH,TIME,2020-10-19,2020-11-03,15,5540.5,4563.35,-977.14,-16.7
SOXL,DIAGONAL,BULLISH,TIME,2020-10-19,2020-11-03,15,5591.44,4614.27,-977.17,-16.7
SOXL,DIAGONAL,BULLISH,PROFIT,2020-10-28,2020-11-06,9,5632.2,8367.46,2735.26,46.8
AAPL,DIAGONAL,BULLISH,TIME,2020-10-23,2020-11-09,17,5313.38,5310.59,-2.78,-0.0
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-03,2020-11-09,6,5720.41,7070.91,1350.5,23.1
VRT,NAKED_LONG,BULLISH,TIME,2020-11-06,2020-11-11,5,5765.29,5932.72,167.44,2.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-06,2020-11-11,5,5665.31,5403.91,-261.4,-4.5
AMD,DIAGONAL,BULLISH,TIME,2020-10-28,2020-11-12,15,5687.81,6250.11,562.3,9.6
AAPL,NAKED_LONG,BULLISH,TIME,2020-11-09,2020-11-16,7,5406.02,5516.98,110.96,1.9
GDX,NAKED_LONG,BULLISH,TIME,2020-11-11,2020-11-16,5,5261.79,5318.68,56.89,1.0
IWM,NAKED_LONG,BULLISH,TIME,2020-11-12,2020-11-17,5,3483.46,3666.62,183.16,3.1
TSLA,NAKED_LONG,BULLISH,TIME,2020-11-16,2020-11-23,7,3316.84,5016.84,1700.0,29.1
CRWD,NAKED_LONG,BULLISH,TIME,2020-11-16,2020-11-23,7,3844.82,4291.53,446.7,7.6
GDX,NAKED_LONG,BULLISH,TIME,2020-11-17,2020-11-23,6,5250.37,4948.53,-301.84,-5.2
AMZN,CREDIT_SPREAD,BULLISH,TIME,2020-11-09,2020-11-24,15,2203.92,1727.75,476.17,8.1
SHOP,DIAGONAL,BULLISH,TIME,2020-11-11,2020-11-27,16,3027.74,3105.75,78.01,1.3
AAPL,NAKED_LONG,BULLISH,TIME,2020-11-23,2020-11-30,7,5326.27,5028.49,-297.78,-5.1
CRWD,NAKED_LONG,BEARISH,TIME,2020-11-23,2020-11-30,7,4712.26,4691.06,-21.2,-0.4
VRT,NAKED_LONG,BEARISH,TIME,2020-11-23,2020-11-30,7,5713.06,5508.82,-204.24,-3.5
GDX,NAKED_LONG,BULLISH,TIME,2020-11-24,2020-11-30,6,5654.63,5651.66,-2.97,-0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-24,2020-11-30,6,5652.69,4944.37,-708.31,-12.1
TQQQ,NAKED_LONG,BEARISH,TIME,2020-11-30,2020-12-07,7,5617.2,4928.78,-688.42,-11.8
SOXL,NAKED_LONG,BEARISH,TIME,2020-11-30,2020-12-07,7,4989.4,5220.52,231.12,4.0
NVDA,NAKED_LONG,BEARISH,TIME,2020-11-30,2020-12-07,7,5836.54,5399.45,-437.09,-7.5
QCOM,DIAGONAL,BULLISH,TIME,2020-11-27,2020-12-14,17,3484.87,3077.84,-407.04,-7.0
AMZN,NAKED_LONG,BULLISH,TIME,2020-12-07,2020-12-14,7,3454.98,3259.08,-195.91,-3.4
TQQQ,NAKED_LONG,BEARISH,TIME,2020-12-07,2020-12-14,7,5526.52,4762.72,-763.8,-13.1
CRM,DIAGONAL,BULLISH,TIME,2020-12-01,2020-12-16,15,5955.85,5314.29,-641.56,-10.8
AAPL,NAKED_LONG,BULLISH,TIME,2020-12-14,2020-12-21,7,5003.4,5407.11,403.7,6.9
TSLA,NAKED_LONG,BULLISH,TIME,2020-12-16,2020-12-21,5,6130.07,6443.41,313.34,5.1
ZS,CREDIT_SPREAD,BULLISH,TIME,2020-12-07,2020-12-22,15,2970.81,2857.56,113.25,1.9
TQQQ,NAKED_LONG,BULLISH,TIME,2020-12-21,2020-12-28,7,5792.76,5918.08,125.32,2.1
SOXL,NAKED_LONG,BULLISH,TIME,2020-12-21,2020-12-28,7,5515.26,5413.23,-102.04,-1.7
SOXL,NAKED_LONG,BULLISH,TIME,2020-12-22,2020-12-28,6,5440.34,5420.68,-19.66,-0.3
CRWD,DIAGONAL,BULLISH,TIME,2020-12-14,2020-12-29,15,5277.18,6496.72,1219.54,20.9
MSTR,CREDIT_SPREAD,BULLISH,TIME,2020-12-14,2020-12-29,15,3063.55,3235.27,-171.71,-2.9
MSTR,NAKED_LONG,BEARISH,TIME,2021-01-04,2021-01-11,7,4993.13,5593.63,600.5,10.8
GDX,NAKED_LONG,BEARISH,TIME,2021-01-04,2021-01-11,7,5232.89,4943.34,-289.55,-5.2
AAPL,DIAGONAL,BULLISH,TIME,2021-01-04,2021-01-19,15,2839.99,2736.84,-103.15,-1.9
AMZN,DIAGONAL,BULLISH,TIME,2021-01-04,2021-01-19,15,3407.28,3279.4,-127.88,-2.3
SHOP,DIAGONAL,BULLISH,TIME,2021-01-04,2021-01-19,15,3143.28,3095.26,-48.03,-0.9
VRT,DIAGONAL,BULLISH,TIME,2021-01-05,2021-01-20,15,5173.31,5809.21,635.9,11.5
META,NAKED_LONG,BEARISH,TIME,2021-01-19,2021-01-25,6,5936.9,6362.22,425.31,7.2
MSTR,DIAGONAL,BULLISH,TIME,2021-01-11,2021-01-26,15,5105.25,6773.74,1668.49,30.1
IWM,DIAGONAL,BULLISH,TIME,2021-01-11,2021-01-26,15,4167.52,4224.25,56.73,1.0
ADBE,DIAGONAL,BULLISH,TIME,2021-01-19,2021-02-03,15,10000.87,10655.04,654.17,6.5
MSTR,DIAGONAL,BULLISH,TIME,2021-01-20,2021-02-04,15,4445.45,5899.05,1453.6,26.3
MRVL,NAKED_LONG,BULLISH,TIME,2021-02-03,2021-02-08,5,4939.67,4839.26,-100.41,-1.8
VRT,NAKED_LONG,BULLISH,TIME,2021-02-03,2021-02-08,5,5503.07,5827.44,324.37,5.9
NVDA,DIAGONAL,BULLISH,TIME,2021-01-25,2021-02-09,15,5326.54,5229.77,-96.77,-1.7
MSTR,DIAGONAL,BEARISH,PROFIT,2021-02-04,2021-02-09,5,3635.0,6255.63,2620.63,47.3
NVDA,DIAGONAL,BULLISH,TIME,2021-01-26,2021-02-10,15,5263.66,5468.66,205.0,3.7
AVGO,DIAGONAL,BULLISH,TIME,2021-01-26,2021-02-10,15,5395.46,5492.92,97.46,1.8
CRWD,NAKED_LONG,BULLISH,TIME,2021-02-08,2021-02-16,8,5372.26,5709.7,337.44,6.1
QCOM,NAKED_LONG,BULLISH,TIME,2021-02-08,2021-02-16,8,3370.37,3290.59,-79.78,-1.4
ANET,NAKED_LONG,BULLISH,TIME,2021-02-09,2021-02-16,7,5504.82,5350.22,-154.6,-2.8
TQQQ,NAKED_LONG,BULLISH,TIME,2021-02-10,2021-02-16,6,5049.28,5066.8,17.53,0.3
AAPL,NAKED_LONG,BULLISH,TIME,2021-02-10,2021-02-16,6,2958.76,2880.71,-78.04,-1.4
NOW,NAKED_LONG,BULLISH,TIME,2021-02-16,2021-02-22,6,5530.98,5192.8,-338.18,-6.1
GDX,NAKED_LONG,BULLISH,TIME,2021-02-16,2021-02-22,6,4976.78,5063.65,86.87,1.6
SOXL,NAKED_LONG,BEARISH,TIME,2021-02-16,2021-02-22,6,3976.69,3580.61,-396.08,-7.2
GOOGL,NAKED_LONG,BEARISH,TIME,2021-02-16,2021-02-22,6,5091.82,4766.34,-325.48,-5.9
GOOGL,DIAGONAL,BULLISH,TIME,2021-02-09,2021-02-24,15,5049.82,4710.88,-338.94,-6.1
TQQQ,NAKED_LONG,BULLISH,TIME,2021-02-22,2021-03-01,7,5267.56,5550.09,282.53,5.1
MSFT,NAKED_LONG,BULLISH,TIME,2021-02-22,2021-03-01,7,4780.94,4773.54,-7.4,-0.1
GDX,NAKED_LONG,BEARISH,TIME,2021-02-22,2021-03-01,7,5154.7,4727.14,-427.56,-7.7
TQQQ,NAKED_LONG,BULLISH,TIME,2021-02-23,2021-03-01,6,5181.78,5558.82,377.04,6.8
AAPL,NAKED_LONG,BULLISH,TIME,2021-02-24,2021-03-01,5,5221.58,5471.02,249.44,4.5
NET,DIAGONAL,BULLISH,TIME,2021-02-16,2021-03-03,15,4758.78,3824.42,-934.36,-16.9
GDX,NAKED_LONG,BULLISH,TIME,2021-03-01,2021-03-08,7,5334.02,5304.97,-29.05,-0.5
CRM,NAKED_LONG,BULLISH,TIME,2021-03-01,2021-03-08,7,4966.78,4754.49,-212.28,-3.8
TQQQ,NAKED_LONG,BEARISH,TIME,2021-03-01,2021-03-08,7,5360.59,4502.22,-858.37,-15.5
SOXL,NAKED_LONG,BEARISH,TIME,2021-03-01,2021-03-08,7,4034.24,2994.36,-1039.88,-18.8
NVDA,NAKED_LONG,BEARISH,TIME,2021-03-01,2021-03-08,7,5322.75,4823.3,-499.45,-9.0
TSLA,DIAGONAL,BULLISH,PROFIT,2021-03-08,2021-03-15,7,5528.06,8068.31,2540.25,45.9
IWM,NAKED_LONG,BEARISH,TIME,2021-03-08,2021-03-15,7,4510.62,4866.03,355.42,6.4
IWM,NAKED_LONG,BEARISH,TIME,2021-03-09,2021-03-15,6,4582.55,4869.6,287.04,5.2
TQQQ,DIAGONAL,BULLISH,TIME,2021-03-03,2021-03-18,15,5008.84,5838.5,829.66,15.0
MSFT,NAKED_LONG,BULLISH,TIME,2021-03-15,2021-03-22,7,4849.49,4899.68,50.18,0.9
AMZN,NAKED_LONG,BULLISH,TIME,2021-03-15,2021-03-22,7,3363.64,3417.89,54.25,1.0
SHOP,DIAGONAL,BULLISH,TIME,2021-03-08,2021-03-23,15,3090.15,3122.09,31.94,0.6
CRWD,DIAGONAL,BULLISH,TIME,2021-03-08,2021-03-23,15,4916.41,5881.74,965.33,17.4
SPY,NAKED_LONG,BULLISH,TIME,2021-03-19,2021-03-24,5,7606.45,7553.49,-52.96,-0.7
TQQQ,NAKED_LONG,BEARISH,TIME,2021-03-22,2021-03-29,7,5445.86,4826.76,-619.1,-11.2
SOXL,NAKED_LONG,BEARISH,TIME,2021-03-22,2021-03-29,7,4358.79,3951.73,-407.07,-7.4
VRT,NAKED_LONG,BULLISH,TIME,2021-03-23,2021-03-29,6,5480.26,5163.27,-316.99,-5.7
TQQQ,NAKED_LONG,BULLISH,TIME,2021-03-24,2021-03-29,5,5331.41,5077.03,-254.39,-4.6
MRVL,DIAGONAL,BEARISH,TIME,2021-03-15,2021-03-30,15,5411.95,4758.59,-653.36,-11.8
NVDA,NAKED_LONG,BEARISH,TIME,2021-03-29,2021-04-05,7,5200.79,5418.45,217.66,3.9
TQQQ,NAKED_LONG,BULLISH,TIME,2021-03-30,2021-04-05,6,4997.57,5552.71,555.14,10.0
MSTR,CREDIT_SPREAD,BULLISH,TIME,2021-03-23,2021-04-07,15,2888.37,2165.71,722.66,13.1
TQQQ,NAKED_LONG,BEARISH,TIME,2021-04-05,2021-04-12,7,5320.19,4518.57,-801.62,-14.5
SOXL,NAKED_LONG,BEARISH,TIME,2021-04-05,2021-04-12,7,4668.55,3523.06,-1145.5,-20.7
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-07,2021-04-12,5,5044.52,4712.35,-332.17,-6.0
TSLA,DIAGONAL,BULLISH,TIME,2021-03-29,2021-04-13,15,7054.72,7014.1,-40.61,-0.6
CRWD,DIAGONAL,BULLISH,TIME,2021-03-29,2021-04-13,15,5506.19,5841.41,335.22,6.1
ZS,DIAGONAL,BULLISH,TIME,2021-03-29,2021-04-13,15,4566.73,4583.58,16.85,0.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-12,2021-04-19,7,4755.3,4093.81,-661.5,-11.9
META,NAKED_LONG,BULLISH,TIME,2021-04-12,2021-04-19,7,6827.71,6493.16,-334.55,-4.9
AMD,NAKED_LONG,BULLISH,TIME,2021-04-12,2021-04-19,7,5509.13,5691.81,182.68,3.3
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-13,2021-04-19,6,4669.12,4101.18,-567.94,-10.3
META,NAKED_LONG,BULLISH,TIME,2021-04-13,2021-04-19,6,6787.71,6497.09,-290.62,-4.3
QCOM,NAKED_LONG,BULLISH,TIME,2021-04-13,2021-04-19,6,2823.49,2769.44,-54.06,-1.0
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-19,2021-04-26,7,5526.66,5461.72,-64.94,-1.2
META,NAKED_LONG,BULLISH,TIME,2021-04-19,2021-04-26,7,6520.73,6410.58,-110.15,-1.7
TQQQ,NAKED_LONG,BULLISH,TIME,2021-04-20,2021-04-26,6,5239.91,5295.65,55.74,1.0
SOXL,NAKED_LONG,BULLISH,TIME,2021-04-20,2021-04-26,6,5245.92,5471.16,225.25,4.1
VRT,NAKED_LONG,BULLISH,TIME,2021-04-21,2021-04-26,5,5176.3,5314.35,138.05,2.5
GDX,NAKED_LONG,BULLISH,TIME,2021-04-26,2021-05-03,7,5168.1,5102.51,-65.6,-1.2
TQQQ,NAKED_LONG,BEARISH,TIME,2021-04-26,2021-05-03,7,4888.56,4287.41,-601.15,-10.9
SOXL,NAKED_LONG,BEARISH,TIME,2021-04-26,2021-05-03,7,4602.68,3529.66,-1073.02,-19.4
NVDA,NAKED_LONG,BEARISH,TIME,2021-04-26,2021-05-03,7,5410.35,5100.81,-309.53,-5.6
COHR,NAKED_LONG,BULLISH,TIME,2021-04-27,2021-05-03,6,5516.49,4918.4,-598.09,-10.8
NVDA,DIAGONAL,BULLISH,TIME,2021-04-19,2021-05-04,15,5338.37,4798.91,-539.46,-9.7
TQQQ,NAKED_LONG,BULLISH,TIME,2021-05-03,2021-05-10,7,5397.31,5359.99,-37.31,-0.7
SOXL,NAKED_LONG,BULLISH,TIME,2021-05-03,2021-05-10,7,5418.85,5394.01,-24.84,-0.4
TQQQ,NAKED_LONG,BULLISH,TIME,2021-05-04,2021-05-10,6,5314.67,5366.85,52.18,0.9
SOXL,NAKED_LONG,BULLISH,TIME,2021-05-04,2021-05-10,6,5190.48,5403.61,213.13,3.8
GDX,NAKED_LONG,BEARISH,TIME,2021-05-10,2021-05-17,7,5318.46,5765.38,446.92,8.1
NVDA,DIAGONAL,BULLISH,TIME,2021-05-03,2021-05-18,15,5469.2,4729.28,-739.92,-13.4
NVDA,DIAGONAL,BULLISH,TIME,2021-05-04,2021-05-19,15,5367.55,4732.34,-635.21,-11.5
NOW,DIAGONAL,BULLISH,TIME,2021-05-10,2021-05-25,15,4656.69,4672.58,15.89,0.3
TQQQ,DIAGONAL,BULLISH,TIME,2021-05-11,2021-05-26,15,5420.49,6101.78,681.3,12.3
TQQQ,DIAGONAL,BULLISH,TIME,2021-05-12,2021-05-27,15,5223.9,6025.44,801.53,14.5
MSTR,DIAGONAL,BULLISH,TIME,2021-05-17,2021-06-01,15,4754.32,4389.08,-365.24,-6.6
