ts,kind,action,strike,expiry,contracts,price_per_share,spot,iv,delta,slippage,commission,pnl,leaps_id,short_id,reason,cash_after
2021-06-22 00:00:00,SMH_SPREAD,CLOSE,116.0,2021-07-02,2,0.322438,120.89511108398438,0.235179,,0.0,2.6,102.427964,,,SMH_PROFIT_TAKE,6682.701349650994
2021-06-22 00:00:00,SMH_SPREAD,SELL_TO_OPEN,117.5,2021-07-06,2,0.824632,120.89511108398438,0.23184,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6680.101349650994
2021-06-24 00:00:00,SMH_SPREAD,CLOSE,117.5,2021-07-06,2,0.34234,123.4905776977539,0.247124,,0.0,2.6,91.2583,,,SMH_PROFIT_TAKE,6771.3596494524845
2021-06-24 00:00:00,SMH_SPREAD,SELL_TO_OPEN,120.0,2021-07-08,2,0.910286,123.4905776977539,0.24145,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6768.759649452484
2021-06-25 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.2067716036044374,349.57,0.17494399871826175,0.3372380410798652,0.0,1.0,-5.8261378353601,L0001,S0031,PMCC_GAMMA_MGMT,6447.08248909204
2021-06-25 10:00:00-04:00,SHORT_CALL,BUY_TO_CLOSE,356.1079168395996,2021-07-16 00:00:00-04:00,1,3.2067716036044374,349.57,0.17494399871826175,0.3372380410798652,0.0,1.0,-5.8261378353601,L0004,S0032,PMCC_GAMMA_MGMT,6125.4053287315965
2021-06-28 00:00:00,SMH_SPREAD,CLOSE,120.0,2021-07-08,2,0.351501,125.98900604248047,0.266586,,0.0,2.6,106.557142,,,SMH_PROFIT_TAKE,6231.962470647149
2021-06-28 00:00:00,SMH_SPREAD,SELL_TO_OPEN,122.0,2021-07-12,2,0.974482,125.98900604248047,0.261782,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6229.362470647148
2021-07-06 00:00:00,SMH_SPREAD,CLOSE,122.0,2021-07-12,2,0.274769,125.99871826171875,0.23913,,0.0,2.6,134.742695,,,SMH_PROFIT_TAKE,6364.105165705164
2021-07-06 00:00:00,SMH_SPREAD,SELL_TO_OPEN,122.5,2021-07-20,2,0.918626,125.99871826171875,0.238033,0.25,0.0,2.6,0.0,,,SMH_ENTRY,6361.505165705164
2021-07-08 00:00:00,SMH_SPREAD,CLOSE,122.5,2021-07-20,2,2.05234,122.58822631835938,0.24551,,0.0,2.6,-231.94277,,,SMH_LOSS_LIMIT,6129.562395435968
